datetime,product_name,amount,payment_method,customer_type
2024/1/8 16:50,豚汁セット,380,現金,student
2024/1/8 15:25,豚汁セット,380,カード,student
2024/1/8 13:02,チキンカツ弁当,420,カード,student
2024/1/8 16:10,チキンカツ弁当,420,現金,student
2024/1/8 18:41,温かいうどん弁当,420,カード,student
2024/1/8 17:35,豚汁セット,380,現金,student
2024/1/8 16:49,豚カツ弁当,480,電子マネー,student
2024/1/8 14:08,豚汁セット,380,カード,student
2024/1/8 16:39,温かいうどん弁当,420,電子マネー,student
2024/1/8 16:35,温かいうどん弁当,420,カード,student
2024/1/8 17:38,豚汁セット,380,電子マネー,student
2024/1/8 12:33,豚汁セット,380,カード,student
2024/1/8 15:15,温かいうどん弁当,420,カード,student
2024/1/8 15:24,豚汁セット,380,電子マネー,student
2024/1/8 17:00,温かいうどん弁当,420,カード,student
2024/1/8 16:09,豚汁セット,380,カード,student
2024/1/8 12:40,豚汁セット,380,電子マネー,student
2024/1/8 12:35,温かいうどん弁当,420,現金,student
2024/1/8 16:48,豚カツ弁当,480,電子マネー,student
2024/1/8 16:35,温かいうどん弁当,420,電子マネー,student
2024/1/8 16:16,豚汁セット,380,現金,student
2024/1/8 16:41,豚汁セット,380,カード,student
2024/1/8 16:21,温かいうどん弁当,420,カード,student
2024/1/8 16:47,温かいうどん弁当,420,カード,student
2024/1/8 16:48,豚汁セット,380,現金,student
2024/1/8 17:02,温かいうどん弁当,420,カード,student
2024/1/8 15:15,焼肉弁当,480,現金,student
2024/1/8 16:40,温かいうどん弁当,420,カード,student
2024/1/8 14:59,豚汁セット,380,現金,student
2024/1/8 15:14,温かいうどん弁当,420,電子マネー,student
2024/1/8 17:21,豚汁セット,380,カード,student
2024/1/8 16:29,温かいうどん弁当,420,現金,student
2024/1/8 12:00,鮭の塩焼き弁当,650,カード,worker
2024/1/8 12:08,温かいうどん弁当,420,電子マネー,worker
2024/1/8 12:39,温かいうどん弁当,420,現金,worker
2024/1/8 14:26,豚汁セット,380,カード,worker
2024/1/8 14:59,豚汁セット,380,現金,student
2024/1/8 13:11,豚汁セット,380,電子マネー,worker
2024/1/9 13:02,温かいうどん弁当,420,カード,worker
2024/1/9 12:57,温かいうどん弁当,420,現金,worker
2024/1/9 12:35,温かいうどん弁当,420,電子マネー,worker
2024/1/9 12:08,豚汁セット,380,電子マネー,worker
2024/1/9 13:59,豚汁セット,380,現金,worker
2024/1/9 13:39,温かいうどん弁当,420,電子マネー,worker
2024/1/9 14:51,温かいうどん弁当,420,カード,worker
2024/1/9 12:04,温かいうどん弁当,420,カード,worker
2024/1/9 12:46,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/1/9 13:57,温かいうどん弁当,420,電子マネー,worker
2024/1/9 12:24,野菜たっぷり豚しゃぶ弁当,720,カード,worker
2024/1/9 12:16,温かいうどん弁当,420,現金,worker
2024/1/9 13:49,温かいうどん弁当,420,現金,worker
2024/1/9 12:09,温かいうどん弁当,420,カード,worker
2024/1/9 12:34,豚汁セット,380,電子マネー,worker
2024/1/9 12:16,ヘルシー野菜カレー,620,カード,worker
2024/1/9 12:15,豚汁セット,380,電子マネー,worker
2024/1/9 13:57,豚汁セット,380,電子マネー,worker
2024/1/9 13:59,豚汁セット,380,電子マネー,worker
2024/1/9 13:37,豚汁セット,380,電子マネー,worker
2024/1/9 13:20,豚汁セット,380,カード,worker
2024/1/9 12:42,温かいうどん弁当,420,現金,worker
2024/1/9 17:21,豚汁セット,380,カード,worker
2024/1/9 12:07,豚汁セット,380,電子マネー,worker
2024/1/9 14:38,温かいうどん弁当,420,現金,worker
2024/1/9 11:35,豚汁セット,380,現金,worker
2024/1/9 12:05,温かいうどん弁当,420,カード,worker
2024/1/9 12:45,温かいうどん弁当,420,現金,worker
2024/1/9 16:31,豚汁セット,380,現金,worker
2024/1/9 12:50,豚汁セット,380,電子マネー,worker
2024/1/9 12:56,豚汁セット,380,電子マネー,worker
2024/1/9 12:45,温かいうどん弁当,420,電子マネー,worker
2024/1/9 12:40,温かいうどん弁当,420,現金,worker
2024/1/9 12:52,温かいうどん弁当,420,電子マネー,worker
2024/1/9 13:17,豚汁セット,380,現金,worker
2024/1/9 17:30,温かいうどん弁当,420,電子マネー,worker
2024/1/9 18:45,温かいうどん弁当,420,現金,worker
2024/1/9 13:13,野菜たっぷり豚しゃぶ弁当,720,電子マネー,worker
2024/1/9 12:34,ヘルシー野菜カレー,620,電子マネー,worker
2024/1/9 13:12,温かいうどん弁当,420,電子マネー,worker
2024/1/9 12:27,ヘルシー野菜カレー,620,電子マネー,worker
2024/1/9 12:14,サラダチキン弁当,680,電子マネー,worker
2024/1/9 12:09,温かいうどん弁当,420,カード,worker
2024/1/9 12:53,豚汁セット,380,電子マネー,worker
2024/1/9 12:49,温かいうどん弁当,420,電子マネー,worker
2024/1/9 12:54,豚汁セット,380,カード,worker
2024/1/9 13:06,温かいうどん弁当,420,現金,worker
2024/1/9 13:50,豚汁セット,380,現金,worker
2024/1/9 12:16,鮭の塩焼き弁当,650,カード,worker
2024/1/9 13:46,温かいうどん弁当,420,現金,worker
2024/1/9 12:01,豚汁セット,380,カード,worker
2024/1/9 18:11,温かいうどん弁当,420,電子マネー,worker
2024/1/9 12:49,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/1/9 13:21,温かいうどん弁当,420,現金,worker
2024/1/9 13:41,温かいうどん弁当,420,電子マネー,worker
2024/1/9 14:11,温かいうどん弁当,420,電子マネー,worker
2024/1/9 13:06,温かいうどん弁当,420,電子マネー,worker
2024/1/9 14:27,温かいうどん弁当,420,現金,worker
2024/1/9 13:36,豚汁セット,380,カード,worker
2024/1/9 12:11,豚汁セット,380,電子マネー,worker
2024/1/9 12:54,温かいうどん弁当,420,カード,worker
2024/1/9 16:58,サラダチキン弁当,680,現金,worker
2024/1/9 12:48,豚汁セット,380,カード,worker
2024/1/9 14:05,温かいうどん弁当,420,現金,worker
2024/1/9 14:23,豚汁セット,380,現金,worker
2024/1/9 12:19,豚汁セット,380,現金,worker
2024/1/9 12:44,温かいうどん弁当,420,カード,worker
2024/1/9 12:08,豚汁セット,380,電子マネー,worker
2024/1/9 13:02,温かいうどん弁当,420,現金,worker
2024/1/9 14:29,温かいうどん弁当,420,現金,worker
2024/1/9 13:55,温かいうどん弁当,420,カード,worker
2024/1/9 12:09,豆腐ハンバーグ弁当,590,電子マネー,worker
2024/1/9 13:53,豚汁セット,380,カード,worker
2024/1/9 12:12,豚汁セット,380,現金,worker
2024/1/9 12:15,温かいうどん弁当,420,カード,worker
2024/1/9 13:53,豆腐ハンバーグ弁当,590,カード,worker
2024/1/9 13:11,温かいうどん弁当,420,現金,worker
2024/1/9 15:49,豚汁セット,380,カード,worker
2024/1/9 15:47,温かいうどん弁当,420,現金,worker
2024/1/9 13:03,豚汁セット,380,現金,worker
2024/1/9 11:44,鮭の塩焼き弁当,650,現金,worker
2024/1/9 13:15,温かいうどん弁当,420,現金,worker
2024/1/9 12:05,豆腐ハンバーグ弁当,590,カード,worker
2024/1/9 12:35,豚汁セット,380,カード,worker
2024/1/9 12:35,豚汁セット,380,電子マネー,worker
2024/1/9 13:03,豆腐ハンバーグ弁当,590,現金,worker
2024/1/9 13:26,温かいうどん弁当,420,カード,worker
2024/1/9 17:39,豚汁セット,380,カード,worker
2024/1/9 15:02,温かいうどん弁当,420,電子マネー,worker
2024/1/9 16:22,豚汁セット,380,現金,worker
2024/1/9 12:05,温かいうどん弁当,420,現金,worker
2024/1/9 13:57,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/1/9 12:03,鮭の塩焼き弁当,650,現金,worker
2024/1/9 13:02,豚汁セット,380,カード,worker
2024/1/9 12:54,温かいうどん弁当,420,カード,worker
2024/1/9 14:46,豚汁セット,380,現金,worker
2024/1/9 14:55,温かいうどん弁当,420,現金,worker
2024/1/9 13:38,豚汁セット,380,電子マネー,worker
2024/1/9 11:43,温かいうどん弁当,420,カード,worker
2024/1/9 13:01,豚汁セット,380,電子マネー,worker
2024/1/9 12:23,温かいうどん弁当,420,現金,student
2024/1/9 13:22,温かいうどん弁当,420,カード,student
2024/1/9 18:42,豚汁セット,380,カード,student
2024/1/9 17:53,焼肉弁当,480,カード,student
2024/1/9 12:40,温かいうどん弁当,420,電子マネー,student
2024/1/9 13:22,豚汁セット,380,現金,student
2024/1/9 15:56,豚汁セット,380,現金,student
2024/1/9 16:41,豚汁セット,380,カード,student
2024/1/9 17:47,温かいうどん弁当,420,現金,student
2024/1/9 16:39,温かいうどん弁当,420,電子マネー,student
2024/1/9 14:48,豚汁セット,380,カード,student
2024/1/9 16:12,温かいうどん弁当,420,現金,student
2024/1/9 16:13,温かいうどん弁当,420,現金,student
2024/1/9 16:04,温かいうどん弁当,420,現金,student
2024/1/9 12:37,豚汁セット,380,カード,student
2024/1/9 16:54,温かいうどん弁当,420,電子マネー,student
2024/1/9 12:43,豚汁セット,380,電子マネー,student
2024/1/9 16:38,焼肉弁当,480,電子マネー,student
2024/1/9 12:46,豚汁セット,380,カード,student
2024/1/9 16:39,豚汁セット,380,電子マネー,student
2024/1/9 16:29,温かいうどん弁当,420,電子マネー,student
2024/1/9 18:20,温かいうどん弁当,420,電子マネー,student
2024/1/9 16:20,豚汁セット,380,電子マネー,student
2024/1/9 16:16,温かいうどん弁当,420,現金,student
2024/1/9 13:21,温かいうどん弁当,420,電子マネー,student
2024/1/9 13:42,温かいうどん弁当,420,電子マネー,student
2024/1/9 13:02,豚汁セット,380,カード,student
2024/1/9 14:03,温かいうどん弁当,420,カード,student
2024/1/9 16:59,豚汁セット,380,現金,student
2024/1/9 12:10,温かいうどん弁当,420,現金,student
2024/1/9 16:26,チキンカツ弁当,420,現金,student
2024/1/9 16:52,温かいうどん弁当,420,現金,student
2024/1/9 17:50,豚汁セット,380,現金,student
2024/1/9 16:55,豚カツ弁当,480,電子マネー,student
2024/1/9 14:33,豚汁セット,380,現金,student
2024/1/9 15:12,温かいうどん弁当,420,現金,student
2024/1/9 14:30,温かいうどん弁当,420,現金,student
2024/1/9 16:24,温かいうどん弁当,420,カード,student
2024/1/9 13:00,豚汁セット,380,電子マネー,student
2024/1/9 16:07,豚汁セット,380,現金,student
2024/1/9 16:27,豚汁セット,380,現金,student
2024/1/9 14:39,牛丼弁当,380,カード,student
2024/1/9 15:33,温かいうどん弁当,420,カード,student
2024/1/9 14:30,からあげ弁当,350,現金,student
2024/1/9 16:55,豚汁セット,380,電子マネー,student
2024/1/9 17:11,チキンカツ弁当,420,カード,student
2024/1/9 15:29,豚汁セット,380,カード,student
2024/1/9 14:32,温かいうどん弁当,420,電子マネー,student
2024/1/9 18:51,豚汁セット,380,電子マネー,student
2024/1/9 12:44,チキンカツ弁当,420,カード,student
2024/1/9 12:25,温かいうどん弁当,420,カード,tourist
2024/1/9 12:28,温かいうどん弁当,420,カード,worker
2024/1/9 16:38,豚汁セット,380,現金,student
2024/1/9 12:43,サラダチキン弁当,680,電子マネー,worker
2024/1/9 15:31,温かいうどん弁当,420,カード,student
2024/1/9 12:28,豚汁セット,380,カード,worker
2024/1/9 12:45,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/1/9 13:35,温かいうどん弁当,420,電子マネー,worker
2024/1/9 15:47,温かいうどん弁当,420,カード,student
2024/1/10 12:43,豚汁セット,380,現金,worker
2024/1/10 13:23,豚汁セット,380,カード,worker
2024/1/10 13:13,豚汁セット,380,現金,worker
2024/1/10 12:01,温かいうどん弁当,420,現金,worker
2024/1/10 12:52,豚汁セット,380,電子マネー,worker
2024/1/10 13:28,温かいうどん弁当,420,カード,worker
2024/1/10 14:12,豚汁セット,380,現金,worker
2024/1/10 12:18,温かいうどん弁当,420,カード,worker
2024/1/10 12:54,豚汁セット,380,カード,worker
2024/1/10 11:00,豚汁セット,380,現金,worker
2024/1/10 12:22,豚汁セット,380,カード,worker
2024/1/10 13:05,豚汁セット,380,現金,worker
2024/1/10 12:02,豚汁セット,380,電子マネー,worker
2024/1/10 11:35,豚汁セット,380,電子マネー,worker
2024/1/10 12:32,豚汁セット,380,電子マネー,worker
2024/1/10 12:35,豚汁セット,380,現金,worker
2024/1/10 13:48,ヘルシー野菜カレー,620,カード,worker
2024/1/10 12:46,豚汁セット,380,現金,worker
2024/1/10 12:28,温かいうどん弁当,420,カード,worker
2024/1/10 12:59,豚汁セット,380,現金,worker
2024/1/10 12:59,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/1/10 14:56,温かいうどん弁当,420,現金,worker
2024/1/10 13:51,温かいうどん弁当,420,カード,worker
2024/1/10 12:57,鮭の塩焼き弁当,650,電子マネー,worker
2024/1/10 12:26,豚汁セット,380,カード,worker
2024/1/10 16:21,温かいうどん弁当,420,カード,worker
2024/1/10 12:36,温かいうどん弁当,420,カード,worker
2024/1/10 13:36,豚汁セット,380,現金,worker
2024/1/10 12:54,温かいうどん弁当,420,現金,worker
2024/1/10 18:57,豚汁セット,380,カード,worker
2024/1/10 15:17,温かいうどん弁当,420,現金,worker
2024/1/10 12:12,温かいうどん弁当,420,電子マネー,worker
2024/1/10 13:13,温かいうどん弁当,420,現金,worker
2024/1/10 13:44,豚汁セット,380,カード,worker
2024/1/10 13:49,温かいうどん弁当,420,現金,worker
2024/1/10 12:34,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/1/10 12:09,野菜たっぷり豚しゃぶ弁当,720,現金,worker
2024/1/10 12:04,豚汁セット,380,電子マネー,worker
2024/1/10 11:09,温かいうどん弁当,420,電子マネー,worker
2024/1/10 13:04,豚汁セット,380,現金,worker
2024/1/10 15:05,温かいうどん弁当,420,電子マネー,worker
2024/1/10 11:30,豚汁セット,380,電子マネー,worker
2024/1/10 13:50,豚汁セット,380,電子マネー,worker
2024/1/10 12:09,豚汁セット,380,現金,worker
2024/1/10 14:15,温かいうどん弁当,420,カード,worker
2024/1/10 12:53,温かいうどん弁当,420,カード,worker
2024/1/10 12:04,温かいうどん弁当,420,カード,worker
2024/1/10 12:20,豚汁セット,380,電子マネー,worker
2024/1/10 13:37,温かいうどん弁当,420,カード,worker
2024/1/10 13:13,温かいうどん弁当,420,カード,worker
2024/1/10 13:46,豚汁セット,380,現金,worker
2024/1/10 14:28,豚汁セット,380,電子マネー,worker
2024/1/10 13:43,温かいうどん弁当,420,現金,worker
2024/1/10 12:57,温かいうどん弁当,420,カード,worker
2024/1/10 12:58,温かいうどん弁当,420,電子マネー,worker
2024/1/10 11:17,豚汁セット,380,現金,worker
2024/1/10 13:49,温かいうどん弁当,420,カード,worker
2024/1/10 13:40,豚汁セット,380,カード,worker
2024/1/10 12:13,豚汁セット,380,電子マネー,worker
2024/1/10 12:35,豚汁セット,380,電子マネー,worker
2024/1/10 12:13,豚汁セット,380,電子マネー,worker
2024/1/10 13:34,豚汁セット,380,現金,worker
2024/1/10 12:44,豚汁セット,380,現金,worker
2024/1/10 12:12,豚汁セット,380,カード,worker
2024/1/10 12:27,温かいうどん弁当,420,カード,worker
2024/1/10 14:07,豚汁セット,380,カード,worker
2024/1/10 13:04,温かいうどん弁当,420,電子マネー,worker
2024/1/10 13:54,温かいうどん弁当,420,カード,worker
2024/1/10 12:56,豚汁セット,380,カード,worker
2024/1/10 14:49,豚汁セット,380,カード,worker
2024/1/10 12:27,豚汁セット,380,カード,worker
2024/1/10 13:57,温かいうどん弁当,420,現金,worker
2024/1/10 12:58,豚汁セット,380,電子マネー,worker
2024/1/10 13:42,豚汁セット,380,電子マネー,worker
2024/1/10 13:17,温かいうどん弁当,420,電子マネー,worker
2024/1/10 13:41,豚汁セット,380,電子マネー,worker
2024/1/10 13:24,豚汁セット,380,現金,worker
2024/1/10 12:11,温かいうどん弁当,420,現金,worker
2024/1/10 12:59,豚汁セット,380,電子マネー,worker
2024/1/10 11:38,豆腐ハンバーグ弁当,590,カード,worker
2024/1/10 13:53,温かいうどん弁当,420,電子マネー,worker
